CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
02CC;Malpartida de Cáceres;35CC;Cáceres (distrito 01);28;
02CC;Malpartida de Cáceres;40CC;Cáceres (distrito 06) y Aliseda;66;
02CC;Malpartida de Cáceres;47CC;Cáceres (distrito 04);43;
02CE;Ceuta (sección 007 y otras secciones del distrito 05);01CE;Ceuta (distrito 06 y sección 004 del distrito 05);184;
02CE;Ceuta (sección 007 y otras secciones del distrito 05);03CE;Ceuta (distrito 04);145;
02CE;Ceuta (sección 007 y otras secciones del distrito 05);04CE;Ceuta (distrito 03);56;
02CE;Ceuta (sección 007 y otras secciones del distrito 05);05CE;Ceuta (distrito 01);48;
02CO;Córdoba (varias secciones) y Victoria, La;03CO;Córdoba (SCD Alcolea y sección 044 del distrito 02) y Obejo;128;
02CO;Córdoba (varias secciones) y Victoria, La;049S;Écija;25;
02CO;Córdoba (varias secciones) y Victoria, La;05CO;Adamuz y Pedro Abad;20;
02CO;Córdoba (varias secciones) y Victoria, La;06CO;Montemayor y Espejo;31;
02CO;Córdoba (varias secciones) y Victoria, La;12CO;Bujalance y Cañete de las Torres;46;
02CO;Córdoba (varias secciones) y Victoria, La;14CO;Villaviciosa de Córdoba y otros municipios;19;
02CO;Córdoba (varias secciones) y Victoria, La;15CO;Posadas y Hornachuelos;17;
02CO;Córdoba (varias secciones) y Victoria, La;26CO;Carlota, La;69;
02CO;Córdoba (varias secciones) y Victoria, La;28CO;Córdoba (SCD Casco Histórico);127;
02CO;Córdoba (varias secciones) y Victoria, La;29CO;Córdoba (SCD Tejares - Molinos Altas - San Cayetano);26;
02CO;Córdoba (varias secciones) y Victoria, La;30CO;Córdoba (SCD Levante - Zumbacón);37;
02CO;Córdoba (varias secciones) y Victoria, La;31CO;Córdoba (SCD Viñuela - Rescatado - Cerro de la Golondrina);18;
02CO;Córdoba (varias secciones) y Victoria, La;32CO;Córdoba (SCD Fátima);127;
02CO;Córdoba (varias secciones) y Victoria, La;33CO;Córdoba (SCD Cañero - Parque Fidiana);32;
02CO;Córdoba (varias secciones) y Victoria, La;34CO;Córdoba (SCD Fuensanta - Santuario);145;
02CO;Córdoba (varias secciones) y Victoria, La;35CO;Córdoba (SCD Arcángel);24;
02CO;Córdoba (varias secciones) y Victoria, La;36CO;Córdoba (SCD Campo de la Verdad - Fray Albino);102;
02CO;Córdoba (varias secciones) y Victoria, La;37CO;Córdoba (SCD Sector Sur);181;
02CO;Córdoba (varias secciones) y Victoria, La;38CO;Córdoba (SCD Polígono del Guadalquivir);102;
02CO;Córdoba (varias secciones) y Victoria, La;39CO;Córdoba (SCD Vista Alegre - Vallellano - Parque Cruz Conde/Corregidor y sección 037 del distrito 10);93;
02CO;Córdoba (varias secciones) y Victoria, La;40CO;Córdoba (SCD Ciudad jardín);24;
02CO;Córdoba (varias secciones) y Victoria, La;41CO;Córdoba (SCD Huerta de la Marquesa);20;
02CO;Córdoba (varias secciones) y Victoria, La;42CO;Córdoba (SCD Cercadilla - Olivos Borrachos);29;
02CO;Córdoba (varias secciones) y Victoria, La;44CO;Córdoba (sección 020 del distrito 10 y otras secciones del distrito 06);17;
02CO;Córdoba (varias secciones) y Victoria, La;45CO;Córdoba (SCD Parque Figueroa - San Rafael de la Albaida);49;
02CO;Córdoba (varias secciones) y Victoria, La;46CO;Córdoba (SCD Santa Isabel);29;
02CO;Córdoba (varias secciones) y Victoria, La;49CO;Córdoba (SCD Arruzafilla);18;
02CO;Córdoba (varias secciones) y Victoria, La;50CO;Córdoba (SCD Santa Rosa - Camping);26;
02CO;Córdoba (varias secciones) y Victoria, La;51CO;Córdoba (SCD Valdeolleros - Chinales);65;
02CO;Córdoba (varias secciones) y Victoria, La;52CO;Córdoba (SCD Brillante - Barrio del Naranjo);183;
02CO;Córdoba (varias secciones) y Victoria, La;53CO;Córdoba (SCD El Higuerón - Majaneque-Alameda del Obispo);80;
02CR;Carrión de Calatrava y otros municipios;01CR;Ciudad Real (distrito 05) y otros municipios;46;
02CR;Carrión de Calatrava y otros municipios;25CR;Daimiel;65;
02CR;Carrión de Calatrava y otros municipios;29CR;Miguelturra;26;
02CR;Carrión de Calatrava y otros municipios;39CR;Ciudad Real (distrito 01);31;
02CR;Carrión de Calatrava y otros municipios;40CR;Ciudad Real (distrito 02);35;
02CR;Carrión de Calatrava y otros municipios;42CR;Ciudad Real (distrito 04);42;
02CS;Traiguera y otros municipios;31CS;Vinaròs;99;
02CS;Traiguera y otros municipios;41TA;Sénia, La;107;
02CS;Traiguera y otros municipios;53TA;Ulldecona;32;
02CU;Villalba del Rey y otros municipios;01CU;Priego y otros municipios;29;
02CU;Villalba del Rey y otros municipios;03CU;Huete y otros municipios;22;
02CU;Villalba del Rey y otros municipios;13GU;Sacedón y otros municipios;39;
02CZ;Cádiz (distrito 03);01CZ;Cádiz (distrito 01);55;
02CZ;Cádiz (distrito 03);03CZ;Cádiz (distrito 02);46;
02CZ;Cádiz (distrito 03);04CZ;Cádiz (distrito 04);55;
02CZ;Cádiz (distrito 03);05CZ;Cádiz (distrito 05);56;
02CZ;Cádiz (distrito 03);06CZ;Cádiz (distritos 06 y 07);45;
02CZ;Cádiz (distrito 03);07CZ;Cádiz (distrito 08);52;
02CZ;Cádiz (distrito 03);08CZ;Cádiz (distrito 09);21;
02CZ;Cádiz (distrito 03);09CZ;Cádiz (distrito 10);67;
02CZ;Cádiz (distrito 03);10CZ;San Fernando (distrito 01);21;
02CZ;Cádiz (distrito 03);15CZ;Puerto Real;21;
02CZ;Cádiz (distrito 03);19CZ;Puerto de Santa María, El (distrito 02);17;
02CZ;Cádiz (distrito 03);20CZ;Rota;50;
02CZ;Cádiz (distrito 03);52CZ;Chiclana de la Frontera (distrito 05);21;
02CÑ;Muxía y Dumbría;01CÑ;Cee y Corcubión;178;
02CÑ;Muxía y Dumbría;03CÑ;Carnota y Mazaricos;117;
02CÑ;Muxía y Dumbría;30CÑ;Camariñas;73;
02CÑ;Muxía y Dumbría;84CÑ;Vimianzo;104;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);05GC;Agüimes;226;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);10GC;Ingenio;32;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);11GC;Mogán;57;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);30GC;San Bartolomé de Tirajana (distrito 02);77;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);31GC;San Bartolomé de Tirajana (distrito 03);221;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);32GC;San Bartolomé de Tirajana (distrito 04);54;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);33GC;Santa Lucía de Tirajana (distrito 03);1261;
02GC;Santa Lucía de Tirajana (distritos 01 y 02) y San Bartolomé de Tirajana (distrito 01);39GC;Telde (distrito 06);50;
02GI;Bescanó y otros municipios;01GI;Sant Gregori y otros municipios;91;
02GI;Bescanó y otros municipios;03GI;Vilobí d'Onyar y Riudellots de la Selva;97;
02GI;Bescanó y otros municipios;04GI;Quart y Fornells de la Selva;54;
02GI;Bescanó y otros municipios;12GI;Amer y otros municipios;54;
02GI;Bescanó y otros municipios;17GI;Cruïlles, Monells i Sant Sadurní de l'Heura y otros municipios;25;
02GI;Bescanó y otros municipios;35GI;Anglès;27;
02GI;Bescanó y otros municipios;58GI;Salt;206;
02GI;Bescanó y otros municipios;67GI;Girona (distrito 01);27;
02GI;Bescanó y otros municipios;68GI;Girona (distrito 02);99;
02GI;Bescanó y otros municipios;69GI;Girona (distrito 03);235;
02GI;Bescanó y otros municipios;72GI;Girona (distrito 06);42;
02GP;Bergara y otros municipios;03GP;Urretxu y Antzuola;71;
02GP;Bergara y otros municipios;04GP;Mutriku y Mendaro;32;
02GP;Bergara y otros municipios;16GP;Aretxabaleta;25;
02GP;Bergara y otros municipios;21GP;Eibar;199;
02GP;Bergara y otros municipios;22GP;Elgoibar;183;
02GP;Bergara y otros municipios;28GP;Arrasate/Mondragón;257;
02GP;Bergara y otros municipios;29GP;Oñati;129;
02GR;Alhendín y Malahá, La;04GR;Villa de Otura y Dílar;127;
02GR;Alhendín y Malahá, La;35GR;Albolote;22;
02GR;Alhendín y Malahá, La;38GR;Armilla;56;
02GR;Alhendín y Malahá, La;45GR;Churriana de la Vega;56;
02GR;Alhendín y Malahá, La;54GR;Ogíjares;141;
02GR;Alhendín y Malahá, La;63GR;Gabias, Las;110;
02GR;Alhendín y Malahá, La;66GR;Granada (distrito 02);85;
02GR;Alhendín y Malahá, La;67GR;Granada (distrito 03);67;
02GR;Alhendín y Malahá, La;69GR;Granada (distrito 07);28;
02GU;Yebes y Horche;03GU;Guadalajara (distrito 04) y Chiloeches;52;
02GU;Yebes y Horche;17GU;Cabanillas del Campo y otros municipios;60;
02GU;Yebes y Horche;18GU;Alovera;25;
02GU;Yebes y Horche;19GU;Azuqueca de Henares;17;
02GU;Yebes y Horche;20GU;Marchamalo;21;
02GU;Yebes y Horche;22GU;Guadalajara (distrito 01);62;
02GU;Yebes y Horche;24GU;Guadalajara (distrito 03);19;
02GU;Yebes y Horche;25GU;Guadalajara (distrito 05);26;
02HS;Ayerbe y otros municipios;01ZA;Sádaba y otros municipios;23;
02HS;Ayerbe y otros municipios;04HS;Grañén y otros municipios;55;
02HS;Ayerbe y otros municipios;05HS;Tierz y otros municipios;39;
02HS;Ayerbe y otros municipios;22HS;Jaca;33;
02HS;Ayerbe y otros municipios;24HS;Sabiñánigo;51;
02HS;Ayerbe y otros municipios;25HS;Huesca (distrito 01);27;
02HS;Ayerbe y otros municipios;26HS;Huesca (distrito 02);28;
02HS;Ayerbe y otros municipios;27HS;Huesca (distrito 03);43;
02HS;Ayerbe y otros municipios;28HS;Huesca (distrito 04);154;
02HS;Ayerbe y otros municipios;29HS;Huesca (distrito 05);134;
02HS;Ayerbe y otros municipios;31HS;Huesca (distrito 07);72;
02HU;Villanueva de los Castillejos y otros municipios;01HU;Ayamonte y Villablanca;31;
02HU;Villanueva de los Castillejos y otros municipios;03HU;Puebla de Guzmán y otros municipios;34;
02HU;Villanueva de los Castillejos y otros municipios;04HU;Alosno y otros municipios;17;
02HU;Villanueva de los Castillejos y otros municipios;05HU;Cerro de Andévalo, El y otros municipios;17;
02HU;Villanueva de los Castillejos y otros municipios;23HU;Cartaya;63;
02HU;Villanueva de los Castillejos y otros municipios;24HU;Gibraleón y San Bartolomé de la Torre;40;
02HU;Villanueva de los Castillejos y otros municipios;27HU;Huelva (distrito 03);17;
02HU;Villanueva de los Castillejos y otros municipios;33HU;Isla Cristina;17;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;01JA;Linares (distritos 02 y 03);750;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;07JA;Guarromán y otros municipios;82;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;11JA;Begíjar y otros municipios;34;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;36JA;Bailén;65;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;37JA;Carolina, La;39;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;44JA;Úbeda;33;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;47JA;Villatorres;32;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;49JA;Jaén (distrito 02);57;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;55JA;Linares (distrito 04);478;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;56JA;Linares (distrito 05);171;
02JA;Linares (distritos 01 y 08) y Torreblascopedro;58JA;Linares (distrito 07);113;
02LE;Carracedelo y Toral de los Vados;01LE;Ponferrada (distritos 04 y 06) y otros municipios;62;
02LE;Carracedelo y Toral de los Vados;03LE;Camponaraya y otros municipios;95;
02LE;Carracedelo y Toral de los Vados;22OU;Carballeda de Valdeorras y otros municipios;37;
02LE;Carracedelo y Toral de los Vados;29LE;Villafranca del Bierzo y otros municipios;118;
02LE;Carracedelo y Toral de los Vados;51LE;Ponferrada (distrito 02);39;
02LE;Carracedelo y Toral de los Vados;52LE;Ponferrada (distrito 03);46;
02LE;Carracedelo y Toral de los Vados;53LE;Ponferrada (distrito 05);67;
02LL;Vielha e Mijaran y otros municipios;04LL;Naut Aran y otros municipios;129;
02LO;Albelda de Iregua y otros municipios;03LO;Logroño (distritos 01 y 06);40;
02LO;Albelda de Iregua y otros municipios;09LO;Entrena y otros municipios;99;
02LO;Albelda de Iregua y otros municipios;11LO;Agoncillo y otros municipios;106;
02LO;Albelda de Iregua y otros municipios;17LO;Arnedo;39;
02LO;Albelda de Iregua y otros municipios;19LO;Lardero;160;
02LO;Albelda de Iregua y otros municipios;22LO;Villamediana de Iregua;62;
02LO;Albelda de Iregua y otros municipios;23LO;Logroño (distrito 02);193;
02LO;Albelda de Iregua y otros municipios;24LO;Logroño (distrito 03);42;
02LO;Albelda de Iregua y otros municipios;25LO;Logroño (distrito 04);104;
02LU;Guntín y Lugo (distrito 07);01LU;Lugo (distrito 08) y otros municipios;96;
02LU;Guntín y Lugo (distrito 07);03LU;Lugo (distrito 06) y Friol;33;
02LU;Guntín y Lugo (distrito 07);04LU;Lugo (distritos 04 y 09);63;
02LU;Guntín y Lugo (distrito 07);05LU;Lugo (distritos 01 y 03);24;
02LU;Guntín y Lugo (distrito 07);11LU;Paradela y otros municipios;76;
02LU;Guntín y Lugo (distrito 07);34LU;Lugo (distrito 02);95;
02LU;Guntín y Lugo (distrito 07);35LU;Lugo (distrito 05);119;
02MA;Benaoján y otros municipios;01MA;Cortes de la Frontera y otros municipios;113;
02MA;Benaoján y otros municipios;23MA;Ronda y otros municipios;188;
02ME;Melilla (distrito 04);01ME;Melilla (distrito 01 y 03);156;
02ME;Melilla (distrito 04);03ME;Melilla (distrito 05);124;
02ME;Melilla (distrito 04);04ME;Melilla (distrito 02);275;
02ME;Melilla (distrito 04);05ME;Melilla (distrito 06);184;
02ME;Melilla (distrito 04);06ME;Melilla (distrito 08);454;
02ME;Melilla (distrito 04);07ME;Melilla (distrito 07);132;
02MU;Villanueva del Río Segura y otros municipios;01MU;Campos del Río y otros municipios;39;
02MU;Villanueva del Río Segura y otros municipios;10MU;Archena;170;
02MU;Villanueva del Río Segura y otros municipios;67MU;Molina de Segura (sección 051 y otras secciones del distrito 01);45;
02NA;Esteribar y otros municipios;03NA;Irurtzun y otros municipios;53;
02NA;Esteribar y otros municipios;42NA;Burlada/Burlata;30;
02NA;Esteribar y otros municipios;45NA;Valle de Egüés;83;
02NA;Esteribar y otros municipios;46NA;Noáin (Valle de Elorz)/Noain (Elortzibar);22;
02NA;Esteribar y otros municipios;48NA;Huarte/Uharte;50;
02NA;Esteribar y otros municipios;54NA;Villava/Atarrabia;43;
02NA;Esteribar y otros municipios;61NA;Pamplona/Iruña (distrito 03);49;
02NA;Esteribar y otros municipios;64NA;Pamplona/Iruña (distrito 06);51;
02NA;Esteribar y otros municipios;65NA;Pamplona/Iruña (distrito 07);61;
02OU;Allariz y Taboadela;01OU;Coles y Amoeiro;22;
02OU;Allariz y Taboadela;03OU;San Cibrao das Viñas y Merca, A;168;
02OU;Allariz y Taboadela;04OU;Pereiro de Aguiar, O y Nogueira de Ramuín;60;
02OU;Allariz y Taboadela;05OU;Barbadás y otros municipios;23;
02OU;Allariz y Taboadela;12OU;Maceda y otros municipios;39;
02OU;Allariz y Taboadela;13OU;Baños de Molgas y otros municipios;86;
02OU;Allariz y Taboadela;14OU;Rairiz de Veiga y otros municipios;29;
02OU;Allariz y Taboadela;26OU;Xinzo de Limia;35;
02OU;Allariz y Taboadela;29OU;Ourense (distrito 01);41;
02OU;Allariz y Taboadela;30OU;Ourense (distrito 02);31;
02OU;Allariz y Taboadela;31OU;Ourense (distrito 03);37;
02OU;Allariz y Taboadela;32OU;Ourense (distrito 04);50;
02OU;Allariz y Taboadela;33OU;Ourense (distrito 05);18;
02PA;Grijota y otros municipios;01PA;Venta de Baños;19;
02PA;Grijota y otros municipios;03PA;Dueñas y otros municipios;42;
02PA;Grijota y otros municipios;04PA;Baltanás y otros municipios;29;
02PA;Grijota y otros municipios;05PA;Villarramiel y otros municipios;18;
02PA;Grijota y otros municipios;06PA;Astudillo y otros municipios;43;
02PA;Grijota y otros municipios;16PA;Villamuriel de Cerrato;54;
02PA;Grijota y otros municipios;19PA;Palencia (distrito 02);89;
02PA;Grijota y otros municipios;22PA;Palencia (distrito 05);215;
02PA;Grijota y otros municipios;23PA;Palencia (distrito 06);84;
02PA;Grijota y otros municipios;24PA;Palencia (distrito 07);128;
02PO;Forcarei y Lama, A;03PO;Cerdedo-Cotobade y Campo Lameiro;81;
02PO;Forcarei y Lama, A;32PO;Ponte Caldelas;84;
02SA;Cabrerizos y otros municipios;05SA;Calzada de Valdunciel y otros municipios;27;
02SA;Cabrerizos y otros municipios;07SA;Calvarrasa de Abajo y otros municipios;177;
02SA;Cabrerizos y otros municipios;08SA;Galindo y Perahuy y otros municipios;25;
02SA;Cabrerizos y otros municipios;17SA;Ledesma y otros municipios;38;
02SA;Cabrerizos y otros municipios;27SA;Santa Marta de Tormes;177;
02SA;Cabrerizos y otros municipios;29SA;Salamanca (distrito 01);26;
02SA;Cabrerizos y otros municipios;30SA;Salamanca (distrito 02);115;
02SA;Cabrerizos y otros municipios;31SA;Salamanca (distrito 03);185;
02SA;Cabrerizos y otros municipios;34SA;Salamanca (distrito 06);264;
02SG;Hontanares de Eresma y otros municipios;01SG;Villacastín y otros municipios;67;
02SG;Hontanares de Eresma y otros municipios;05SG;Nava de la Asunción y otros municipios;22;
02SG;Hontanares de Eresma y otros municipios;06SG;Carbonero el Mayor y otros municipios;56;
02SG;Hontanares de Eresma y otros municipios;21SG;Segovia (distrito 03);22;
02SG;Hontanares de Eresma y otros municipios;22SG;Segovia (distrito 04);117;
02SG;Hontanares de Eresma y otros municipios;24SG;Segovia (distrito 06);20;
02SG;Hontanares de Eresma y otros municipios;25SG;Segovia (distrito 07);36;
02SO;Garray y otros municipios;01SO;Covaleda y otros municipios;59;
02SO;Garray y otros municipios;04SO;Arcos de Jalón y otros municipios;39;
02SO;Garray y otros municipios;05SO;Berlanga de Duero y otros municipios;26;
02SO;Garray y otros municipios;08SO;Golmayo y otros municipios;41;
02SO;Garray y otros municipios;10SO;Soria;401;
02TA;Pallaresos, Els;01TA;Catllar, El y Secuita, La;102;
02TA;Pallaresos, Els;70TA;Tarragona (distrito 06);64;
02TA;Pallaresos, Els;71TA;Tarragona (distrito 07);72;
02TE;Valderrobres y otros municipios;03TE;Castelserás y otros municipios;67;
02TE;Valderrobres y otros municipios;08TA;Xerta y otros municipios;35;
02TF;Güímar y Fasnia;01TF;Santa Cruz de Tenerife (distritos 07 y 08);22;
02TF;Güímar y Fasnia;03TF;San Miguel de Abona y Vilaflor de Chasna;78;
02TF;Güímar y Fasnia;12TF;Adeje;132;
02TF;Güímar y Fasnia;13TF;Arafo;600;
02TF;Güímar y Fasnia;14TF;Arico;272;
02TF;Güímar y Fasnia;18TF;Candelaria;279;
02TF;Güímar y Fasnia;19TF;Granadilla de Abona;191;
02TF;Güímar y Fasnia;21TF;Guía de Isora;29;
02TF;Güímar y Fasnia;29TF;Rosario, El;126;
02TF;Güímar y Fasnia;36TF;Tacoronte;23;
02TF;Güímar y Fasnia;40TF;Arona (sección 011 y otras secciones del distrito 01);79;
02TF;Güímar y Fasnia;41TF;San Cristóbal de La Laguna (distrito 01);76;
02TF;Güímar y Fasnia;42TF;San Cristóbal de La Laguna (distrito 02);50;
02TF;Güímar y Fasnia;43TF;San Cristóbal de La Laguna (distrito 03);118;
02TF;Güímar y Fasnia;44TF;San Cristóbal de La Laguna (distrito 04);20;
02TF;Güímar y Fasnia;47TF;Santa Cruz de Tenerife (distrito 01);51;
02TF;Güímar y Fasnia;48TF;Santa Cruz de Tenerife (distrito 02);38;
02TF;Güímar y Fasnia;49TF;Santa Cruz de Tenerife (distrito 03);78;
02TF;Güímar y Fasnia;51TF;Santa Cruz de Tenerife (distrito 05);36;
02TF;Güímar y Fasnia;52TF;Santa Cruz de Tenerife (distrito 06);25;
02TF;Güímar y Fasnia;53TF;Santa Cruz de Tenerife (distrito 09);159;
02TF;Güímar y Fasnia;54TF;Santa Cruz de Tenerife (distrito 10);30;
02TF;Güímar y Fasnia;55TF;Santa Cruz de Tenerife (distrito 11);104;
02TF;Güímar y Fasnia;56TF;Santa Cruz de Tenerife (distrito 12);89;
02TF;Güímar y Fasnia;57TF;Arona (sección 016 y otras secciones del distrito 01);50;
02TF;Güímar y Fasnia;58TF;Arona (sección 026 y otras secciones del distrito 01);77;
02TO;Santa Cruz del Retamar y otros municipios;013M;Aldea del Fresno y Villamanta;19;
